,CustomerID,Recency,Frequency,Monetary,R,F,M,Seg
2703,16030,310,1,331.23999999999995,1,2,2,Normal
2704,16031,92,2,548.9399999999999,2,3,3,Normal
2705,16033,6,20,8816.4,5,5,5,Champion
2706,16034,196,3,437.70000000000005,1,4,2,Normal
2707,16036,87,2,758.9200000000001,2,3,3,Normal
2708,16037,270,3,855.02,1,4,3,Normal
2709,16038,8,3,471.78,5,4,2,Loyal
2710,16040,65,3,1313.5500000000002,3,4,4,Loyal
2711,16041,31,3,3166.4,4,4,5,Champion
2712,16042,22,5,1197.27,4,4,4,Champion
2713,16043,38,4,773.9900000000004,3,4,3,Loyal
2714,16045,120,4,1340.7,2,4,4,At risk
2715,16048,373,2,256.44,1,3,2,Normal
2716,16049,40,3,1111.79,3,4,4,Loyal
2717,16050,174,1,137.9,2,2,1,Normal
2718,16052,54,1,362.05999999999995,3,2,2,Normal
2719,16053,33,2,1511.9500000000003,4,3,4,Loyal
2720,16054,145,1,783.9,2,2,3,Normal
2721,16055,221,1,134.8,1,2,1,Normal
2722,16056,45,1,664.85,3,2,3,Normal
2723,16057,16,7,2263.12,4,5,5,Champion
2724,16059,66,6,1459.8600000000001,3,5,4,Loyal
2725,16062,10,4,1153.62,5,4,4,Champion
2726,16063,260,1,335.32000000000005,1,2,2,Normal
2727,16065,365,1,372.09,1,2,2,Normal
2728,16066,17,5,1521.87,4,4,4,Champion
2729,16070,22,2,852.15,4,3,3,Loyal
2730,16071,45,1,326.24,3,2,2,Normal
2731,16072,288,1,584.3199999999999,1,2,3,Normal
2732,16073,297,1,122.39999999999999,1,2,1,Normal
2733,16076,3,10,2234.73,5,5,5,Champion
2734,16078,284,1,79.2,1,2,1,Normal
2735,16079,17,3,1352.0000000000002,4,4,4,Champion
2736,16080,82,2,217.15999999999997,2,3,1,Normal
2737,16081,56,5,2806.9,3,4,5,Loyal
2738,16083,101,2,1317.6200000000001,2,3,4,At risk
2739,16084,299,1,436.17999999999995,1,2,2,Normal
2740,16085,23,5,981.5100000000002,4,4,4,Champion
2741,16086,59,5,1121.39,3,4,4,Loyal
2742,16091,155,2,315.06,2,3,2,Normal
2743,16092,115,3,817.8599999999999,2,4,3,Normal
2744,16093,107,1,17.0,2,2,1,Normal
2745,16094,12,4,1078.23,5,4,4,Champion
2746,16096,264,1,320.62,1,2,2,Normal
2747,16097,240,1,185.04999999999998,1,2,1,Normal
2748,16098,88,7,2005.6299999999999,2,5,4,At risk
2749,16099,50,3,731.9000000000001,3,4,3,Loyal
2750,16101,71,1,1290.6999999999998,3,2,4,Normal
2751,16102,42,3,1842.1399999999999,3,4,4,Loyal
2752,16103,7,6,1429.64,5,5,4,Champion
2753,16104,62,1,302.35999999999996,3,2,2,Normal
2754,16105,249,1,336.96000000000004,1,2,2,Normal
2755,16106,66,1,108.38,3,2,1,Normal
2756,16107,18,7,3204.1600000000003,4,5,5,Champion
2757,16108,85,1,842.5,2,2,3,Normal
2758,16109,219,2,611.88,1,3,3,Normal
2759,16110,45,3,1337.48,3,4,4,Loyal
2760,16112,143,4,195.73999999999998,2,4,1,Normal
2761,16113,183,1,161.38,1,2,1,Normal
2762,16114,171,1,135.75000000000003,2,2,1,Normal
2763,16115,10,8,1667.97,5,5,4,Champion
2764,16116,212,1,612.7800000000001,1,2,3,Normal
2765,16117,190,1,232.21000000000004,1,2,1,Normal
2766,16119,8,2,423.36,5,3,2,Loyal
2767,16120,59,4,1309.14,3,4,4,Loyal
2768,16121,57,2,867.1100000000001,3,3,3,Loyal
2769,16122,73,4,684.42,2,4,3,Normal
2770,16123,52,1,307.78,3,2,2,Normal
2771,16124,317,1,249.0,1,2,1,Normal
2772,16125,367,1,289.35,1,2,2,Normal
2773,16126,29,4,6287.77,4,4,5,Champion
2774,16127,39,1,656.25,3,2,3,Normal
2775,16128,18,5,1880.2200000000003,4,4,4,Champion
2776,16131,52,6,3506.54,3,5,5,Loyal
2777,16133,4,33,14589.04,5,5,5,Champion
2778,16134,22,2,618.0899999999999,4,3,3,Loyal
2779,16135,263,1,517.55,1,2,3,Normal
2780,16136,60,3,709.38,3,4,3,Loyal
2781,16139,19,3,635.4100000000001,4,4,3,Loyal
2782,16140,66,2,725.18,3,3,3,Loyal
2783,16141,88,1,620.4,2,2,3,Normal
2784,16142,250,1,535.34,1,2,3,Normal
2785,16143,3,6,2424.94,5,5,5,Champion
2786,16144,247,1,175.2,1,2,1,Normal
2787,16145,9,11,3799.49,5,5,5,Champion
2788,16146,157,3,734.13,2,4,3,Normal
2789,16147,134,1,375.0,2,2,2,Normal
2790,16148,296,1,76.32000000000001,1,2,1,Normal
2791,16149,5,2,280.52,5,3,2,Loyal
2792,16150,43,5,2053.0200000000004,3,4,4,Loyal
2793,16152,269,1,1829.0400000000004,1,2,4,At risk
2794,16153,50,5,1824.23,3,4,4,Loyal
2795,16156,9,9,3122.04,5,5,5,Champion
2796,16157,16,3,656.6899999999999,4,4,3,Loyal
2797,16159,282,1,348.20000000000005,1,2,2,Normal
2798,16160,65,2,1025.44,3,3,4,Loyal
2799,16161,2,19,5575.5599999999995,5,5,5,Champion
2800,16162,252,1,37.4,1,2,1,Normal
2801,16163,232,2,856.6000000000001,1,3,3,Normal
2802,16164,17,3,822.48,4,4,3,Loyal
2803,16168,11,27,3787.5999999999995,5,5,5,Champion
2804,16169,8,4,1822.9700000000003,5,4,4,Champion
2805,16170,51,6,1885.0500000000002,3,5,4,Loyal
2806,16171,59,1,73.2,3,2,1,Normal
2807,16172,95,5,1140.2100000000003,2,4,4,At risk
2808,16173,16,6,1418.3200000000004,4,5,4,Champion
2809,16174,126,3,1009.5500000000002,2,4,4,At risk
2810,16175,94,4,1037.5900000000001,2,4,4,At risk
2811,16177,50,1,331.95000000000005,3,2,2,Normal
2812,16178,138,1,197.9,2,2,1,Normal
2813,16179,61,1,215.82999999999998,3,2,1,Normal
2814,16180,100,8,10254.18,2,5,5,At risk
2815,16181,73,1,305.54,2,2,2,Normal
2816,16182,72,4,6617.650000000001,3,4,5,Loyal
2817,16183,67,1,338.71000000000004,3,2,2,Normal
2818,16184,64,6,1158.79,3,5,4,Loyal
2819,16185,17,2,529.41,4,3,3,Loyal
2820,16186,23,12,4006.94,4,5,5,Champion
2821,16187,32,15,6911.44,4,5,5,Champion
2822,16188,45,4,981.8600000000001,3,4,4,Loyal
2823,16189,16,2,215.47999999999996,4,3,1,Loyal
2824,16190,40,1,215.08,3,2,1,Normal
2825,16191,3,13,5180.5199999999995,5,5,5,Champion
2826,16193,237,1,314.45,1,2,2,Normal
2827,16198,75,1,400.6810000000001,2,2,2,Normal
2828,16200,4,2,1080.6200000000001,5,3,4,Loyal
2829,16201,3,4,1863.4700000000003,5,4,4,Champion
2830,16202,361,1,365.27,1,2,2,Normal
2831,16203,59,4,592.9,3,4,3,Loyal
2832,16204,23,1,405.71000000000004,4,2,2,New customer
2833,16205,31,4,761.3800000000001,4,4,3,Loyal
2834,16206,55,4,537.0600000000001,3,4,3,Loyal
2835,16207,25,1,394.38000000000005,4,2,2,New customer
2836,16208,45,2,664.26,3,3,3,Loyal
2837,16209,89,5,2262.62,2,4,5,At risk
2838,16210,2,18,21086.300000000003,5,5,5,Champion
2839,16211,89,1,547.02,2,2,3,Normal
2840,16212,19,2,690.3400000000001,4,3,3,Loyal
2841,16213,79,1,159.0,2,2,1,Normal
2842,16214,171,3,1062.7500000000002,2,4,4,At risk
2843,16215,81,1,242.34999999999997,2,2,1,Normal
2844,16216,267,1,914.9300000000002,1,2,3,Normal
2845,16217,235,2,304.25000000000006,1,3,2,Normal
2846,16218,30,7,3084.6800000000003,4,5,5,Champion
2847,16221,37,3,864.86,3,4,3,Loyal
2848,16222,318,1,846.7200000000001,1,2,3,Normal
2849,16224,57,4,1295.3000000000002,3,4,4,Loyal
2850,16225,45,5,1096.3200000000002,3,4,4,Loyal
2851,16226,203,3,255.12,1,4,2,Normal
2852,16227,225,1,314.22,1,2,2,Normal
2853,16229,87,2,1010.6000000000001,2,3,4,At risk
2854,16230,190,2,542.03,1,3,3,Normal
2855,16232,44,4,990.8800000000001,3,4,4,Loyal
2856,16233,71,3,536.68,3,4,3,Loyal
2857,16235,41,5,867.3100000000001,3,4,3,Loyal
2858,16236,78,1,432.2,2,2,2,Normal
2859,16239,57,2,414.20000000000005,3,3,2,Loyal
2860,16240,24,2,3718.8,4,3,5,Loyal
2861,16241,10,13,2607.87,5,5,5,Champion
2862,16242,8,7,3603.2100000000005,5,5,5,Champion
2863,16243,34,2,409.09999999999997,3,3,2,Loyal
2864,16244,212,2,1522.7500000000002,1,3,4,At risk
2865,16245,24,3,1413.66,4,4,4,Champion
2866,16247,170,1,114.56,2,2,1,Normal
2867,16248,62,1,152.94,3,2,1,Normal
2868,16249,53,5,1800.0700000000002,3,4,4,Loyal
2869,16250,261,2,389.44000000000005,1,3,2,Normal
2870,16253,67,2,3683.8600000000006,3,3,5,Loyal
2871,16255,17,8,2619.91,4,5,5,Champion
2872,16256,267,1,752.4300000000001,1,2,3,Normal
2873,16257,177,1,46.95,2,2,1,Normal
2874,16258,45,5,5203.510000000001,3,4,5,Loyal
2875,16260,51,1,1035.45,3,2,4,Normal
2876,16261,17,4,746.8300000000003,4,4,3,Loyal
2877,16265,9,9,5447.000000000001,5,5,5,Champion
2878,16266,74,7,861.89,2,5,3,Normal
2879,16268,71,2,667.6500000000001,3,3,3,Loyal
2880,16270,353,1,1141.24,1,2,4,At risk
2881,16271,3,5,1429.2400000000002,5,4,4,Champion
2882,16272,117,1,411.7,2,2,2,Normal
2883,16274,373,1,357.95,1,2,2,Normal
2884,16275,197,1,559.87,1,2,3,Normal
2885,16276,177,1,810.6000000000001,2,2,3,Normal
2886,16278,100,1,566.38,2,2,3,Normal
2887,16279,21,3,1509.58,4,4,4,Champion
2888,16281,72,1,2062.06,3,2,5,Normal
2889,16282,340,1,168.29999999999998,1,2,1,Normal
2890,16283,6,5,1570.81,5,4,4,Champion
2891,16284,31,2,823.9700000000001,4,3,3,Loyal
2892,16287,170,1,142.5,2,2,1,Normal
2893,16292,122,1,302.25,2,2,2,Normal
2894,16293,22,10,2248.9899999999993,4,5,5,Champion
2895,16295,10,4,1328.55,5,4,4,Champion
2896,16297,269,1,301.9,1,2,2,Normal
2897,16298,23,3,598.1999999999999,4,4,3,Loyal
2898,16302,127,1,233.22,2,2,1,Normal
2899,16303,26,3,5360.63,4,4,5,Champion
2900,16305,139,1,361.22,2,2,2,Normal
2901,16306,214,6,632.27,1,5,3,Normal
2902,16308,38,4,2560.0,3,4,5,Loyal
2903,16309,106,2,706.5699999999999,2,3,3,Normal
2904,16311,18,2,616.26,4,3,3,Loyal
2905,16313,3,2,274.15,5,3,2,Loyal
2906,16315,331,1,226.37,1,2,1,Normal
2907,16316,64,8,2938.91,3,5,5,Loyal
2908,16317,120,3,1341.65,2,4,4,At risk
2909,16318,35,1,328.1500000000001,3,2,2,Normal
2910,16319,218,1,404.40000000000003,1,2,2,Normal
2911,16320,172,2,1038.46,2,3,4,At risk
2912,16321,72,5,373.6500000000001,3,4,2,Loyal
2913,16322,1,2,326.75,5,3,2,Loyal
2914,16323,196,1,207.50000000000003,1,2,1,Normal
2915,16324,128,3,428.67999999999995,2,4,2,Normal
2916,16325,47,3,594.24,3,4,3,Loyal
2917,16326,6,14,3110.96,5,5,5,Champion
2918,16327,14,6,3844.2199999999993,4,5,5,Champion
2919,16330,18,3,251.90999999999997,4,4,2,Loyal
2920,16332,28,7,1593.2000000000003,4,5,4,Champion
2921,16333,8,22,26626.8,5,5,5,Champion
2922,16337,37,1,151.05,3,2,1,Normal
2923,16338,157,1,214.79999999999998,2,2,1,Normal
2924,16339,284,1,109.95000000000002,1,2,1,Normal
2925,16340,107,1,549.0699999999999,2,2,3,Normal
2926,16341,25,4,1971.87,4,4,4,Champion
2927,16342,75,4,322.40999999999997,2,4,2,Normal
2928,16343,16,2,370.47999999999985,4,3,2,Loyal
2929,16344,158,1,101.10000000000001,2,2,1,Normal
2930,16345,44,1,575.4100000000001,3,2,3,Normal
2931,16347,11,2,887.6500000000001,5,3,3,Loyal
2932,16348,32,7,1469.45,4,5,4,Champion
2933,16349,291,1,53.5,1,2,1,Normal
2934,16350,21,4,1116.47,4,4,4,Champion
2935,16351,333,1,153.9,1,2,1,Normal
2936,16352,18,2,494.44,4,3,3,Loyal
2937,16353,4,23,6675.709999999999,5,5,5,Champion
2938,16354,63,2,395.79999999999995,3,3,2,Loyal
2939,16356,198,3,211.77,1,4,1,Normal
2940,16357,33,3,658.8800000000001,4,4,3,Loyal
2941,16358,1,4,2027.4999999999998,5,4,4,Champion
2942,16359,7,9,1750.92,5,5,4,Champion
2943,16360,5,6,3512.53,5,5,5,Champion
2944,16361,10,4,896.66,5,4,3,Loyal
2945,16362,32,5,734.7700000000001,4,4,3,Loyal
2946,16363,53,1,109.36000000000001,3,2,1,Normal
2947,16364,12,2,707.04,5,3,3,Loyal
2948,16365,18,9,1540.42,4,5,4,Champion
2949,16366,19,1,327.29999999999995,4,2,2,New customer
2950,16367,37,2,804.49,3,3,3,Loyal
2951,16368,2,2,497.42999999999995,5,3,3,Loyal
2952,16369,18,3,1553.6599999999999,4,4,4,Champion
2953,16370,82,4,1320.5600000000002,2,4,4,At risk
2954,16372,33,2,367.92999999999995,4,3,2,Loyal
2955,16374,66,2,473.03,3,3,2,Loyal
2956,16376,9,2,987.0100000000002,5,3,4,Loyal
2957,16377,267,1,676.2,1,2,3,Normal
2958,16378,247,3,362.95000000000005,1,4,2,Normal
2959,16379,4,4,2157.3999999999996,5,4,5,Champion
2960,16380,61,1,1780.5900000000001,3,2,4,Normal
2961,16383,75,2,668.3599999999999,2,3,3,Normal
2962,16384,90,2,584.5,2,3,3,Normal
2963,16385,60,3,555.8900000000001,3,4,3,Loyal
2964,16386,29,2,317.20000000000005,4,3,2,Loyal
2965,16387,323,1,94.36,1,2,1,Normal
2966,16389,53,4,1382.07,3,4,4,Loyal
2967,16392,270,1,221.18999999999997,1,2,1,Normal
2968,16393,2,13,3046.21,5,5,5,Champion
2969,16394,57,5,1555.3399999999997,3,4,4,Loyal
2970,16395,61,5,1486.9,3,4,4,Loyal
2971,16398,154,2,1705.8000000000002,2,3,4,At risk
2972,16399,19,2,408.57,4,3,2,Loyal
2973,16400,95,1,303.92999999999995,2,2,2,Normal
2974,16401,1,12,4098.32,5,5,5,Champion
2975,16402,265,2,299.59999999999997,1,3,2,Normal
2976,16403,312,1,177.5,1,2,1,Normal
2977,16404,70,1,443.05,3,2,2,Normal
2978,16405,302,2,167.25,1,3,1,Normal
2979,16406,19,1,163.06999999999994,4,2,1,New customer
2980,16407,13,10,2126.9300000000003,5,5,5,Champion
2981,16409,36,5,2028.88,3,4,4,Loyal
2982,16411,19,2,214.64999999999998,4,3,1,Loyal
2983,16412,54,1,151.82999999999998,3,2,1,Normal
2984,16413,57,1,262.20000000000005,3,2,2,Normal
2985,16414,22,2,126.25,4,3,1,Loyal
2986,16415,44,1,210.34999999999997,3,2,1,Normal
2987,16416,27,3,1051.4,4,4,4,Champion
2988,16418,45,3,675.2700000000001,3,4,3,Loyal
2989,16419,113,6,972.23,2,5,4,At risk
2990,16422,17,51,34684.4,4,5,5,Champion
2991,16423,25,1,346.11999999999995,4,2,2,New customer
2992,16424,191,1,133.56,1,2,1,Normal
2993,16425,302,1,302.70000000000005,1,2,2,Normal
2994,16426,2,10,1908.25,5,5,4,Champion
2995,16427,263,2,241.06,1,3,1,Normal
2996,16429,106,1,284.55,2,2,2,Normal
2997,16430,57,1,300.85,3,2,2,Normal
2998,16431,213,3,642.8100000000001,1,4,3,Normal
2999,16432,64,1,287.4,3,2,2,Normal
3000,16433,28,1,184.26,4,2,1,New customer
3001,16434,29,7,1522.2500000000002,4,5,4,Champion
3002,16438,6,5,798.35,5,4,3,Loyal
3003,16440,8,5,3640.67,5,4,5,Champion
3004,16441,67,2,381.2,3,3,2,Loyal
3005,16442,2,3,616.79,5,4,3,Loyal
3006,16444,46,4,654.6700000000001,3,4,3,Loyal
3007,16445,34,1,230.50999999999993,3,2,1,Normal
3008,16446,1,2,168472.5,5,3,5,Loyal
3009,16447,136,1,259.01,2,2,2,Normal
3010,16448,198,1,188.89000000000001,1,2,1,Normal
3011,16449,198,2,707.69,1,3,3,Normal
3012,16450,150,1,311.92,2,2,2,Normal
3013,16451,88,1,266.97,2,2,2,Normal
3014,16454,45,2,6.9,3,3,1,Loyal
3015,16455,64,7,1841.18,3,5,4,Loyal
3016,16456,99,5,2158.3699999999994,2,4,5,At risk
3017,16457,218,1,208.36,1,2,1,Normal
3018,16458,3,18,3482.74,5,5,5,Champion
3019,16460,28,3,814.72,4,4,3,Loyal
3020,16461,178,1,151.42,2,2,1,Normal
3021,16462,74,3,136.0,2,4,1,Normal
3022,16463,21,4,1422.3999999999999,4,4,4,Champion
3023,16464,20,3,1314.6800000000003,4,4,4,Champion
3024,16466,34,7,1603.46,3,5,4,Loyal
3025,16468,74,1,74.9,2,2,1,Normal
3026,16469,24,4,650.4300000000001,4,4,3,Loyal
3027,16470,52,4,762.39,3,4,3,Loyal
3028,16471,275,1,223.95000000000002,1,2,1,Normal
3029,16473,165,3,316.10999999999996,2,4,2,Normal
3030,16474,7,7,1871.5000000000002,5,5,4,Champion
3031,16475,88,4,544.3,2,4,3,Normal
3032,16477,64,7,2494.46,3,5,5,Loyal
3033,16478,25,3,331.0,4,4,2,Loyal
3034,16479,10,2,300.83,5,3,2,Loyal
3035,16480,76,1,769.2899999999998,2,2,3,Normal
3036,16482,16,1,220.62,4,2,1,New customer
3037,16483,192,1,139.35,1,2,1,Normal
3038,16484,174,2,404.3,2,3,2,Normal
3039,16485,77,1,363.65,2,2,2,Normal
3040,16488,33,3,498.79999999999995,4,4,3,Loyal
3041,16491,47,1,731.5,3,2,3,Normal
3042,16493,80,4,1351.63,2,4,4,At risk
3043,16494,297,1,826.53,1,2,3,Normal
3044,16495,3,3,684.41,5,4,3,Loyal
3045,16496,9,3,1599.5200000000002,5,4,4,Champion
3046,16497,50,6,2965.69,3,5,5,Loyal
3047,16498,161,2,100.97000000000001,2,3,1,Normal
3048,16499,360,2,365.45,1,3,2,Normal
3049,16500,5,6,400.86,5,5,2,Loyal
3050,16503,107,4,1431.9300000000003,2,4,4,At risk
3051,16504,25,1,484.38,4,2,2,New customer
3052,16505,32,1,777.6,4,2,3,New customer
3053,16506,20,2,90.30000000000001,4,3,1,Loyal
3054,16509,297,1,363.7,1,2,2,Normal
3055,16510,372,1,248.10000000000002,1,2,1,Normal
3056,16511,22,3,950.26,4,4,4,Champion
3057,16513,5,4,874.5899999999999,5,4,3,Loyal
3058,16515,52,5,1627.13,3,4,4,Loyal
3059,16516,30,1,101.69999999999999,4,2,1,New customer
3060,16517,277,1,162.7,1,2,1,Normal
3061,16518,61,2,484.32,3,3,2,Loyal
3062,16519,25,2,215.07999999999998,4,3,1,Loyal
3063,16520,186,3,1046.5700000000002,1,4,4,At risk
3064,16523,2,21,9418.470000000001,5,5,5,Champion
3065,16525,2,26,13027.45,5,5,5,Champion
3066,16526,172,1,290.35999999999996,2,2,2,Normal
3067,16527,81,1,228.06,2,2,1,Normal
3068,16528,4,1,244.41,5,2,1,New customer
3069,16529,190,1,455.24999999999994,1,2,2,Normal
3070,16531,22,7,1244.5900000000001,4,5,4,Champion
3071,16532,18,3,6748.8,4,4,5,Champion
3072,16533,19,3,1095.56,4,4,4,Champion
3073,16535,5,1,593.75,5,2,3,New customer
3074,16536,110,1,548.97,2,2,3,Normal
3075,16539,3,4,1388.81,5,4,4,Champion
3076,16542,54,1,119.62,3,2,1,Normal
3077,16545,165,1,339.3,2,2,2,Normal
3078,16546,291,2,787.1499999999999,1,3,3,Normal
3079,16549,10,10,4154.64,5,5,5,Champion
3080,16550,109,5,2298.97,2,4,5,At risk
3081,16551,96,3,922.12,2,4,3,Normal
3082,16552,243,2,379.73,1,3,2,Normal
3083,16553,163,12,5719.82,2,5,5,At risk
3084,16554,42,3,837.0999999999999,3,4,3,Loyal
3085,16555,35,2,285.89,3,3,2,Loyal
3086,16556,67,7,3313.789999999999,3,5,5,Loyal
3087,16557,24,2,281.85,4,3,2,Loyal
3088,16558,1,20,8338.49,5,5,5,Champion
3089,16560,27,2,841.4100000000001,4,3,3,Loyal
3090,16561,6,2,511.12000000000006,5,3,3,Loyal
3091,16563,54,1,1077.7400000000002,3,2,4,Normal
3092,16565,364,1,173.7,1,2,1,Normal
3093,16566,15,5,614.6600000000001,4,4,3,Loyal
3094,16567,194,2,865.5999999999999,1,3,3,Normal
3095,16569,3,1,124.2,5,2,1,New customer
3096,16570,15,10,3738.4,4,5,5,Champion
3097,16571,27,3,1421.6899999999998,4,4,4,Champion
3098,16572,127,3,1009.6000000000001,2,4,4,At risk
3099,16573,85,2,663.61,2,3,3,Normal
3100,16574,71,1,451.43999999999994,3,2,2,Normal
3101,16581,183,1,105.84,1,2,1,Normal
3102,16582,113,1,313.62,2,2,2,Normal
3103,16583,374,1,233.44999999999996,1,2,1,Normal
3104,16584,80,2,936.0799999999998,2,3,3,Normal
3105,16586,249,1,463.95,1,2,2,Normal
3106,16587,232,1,225.15,1,2,1,Normal
3107,16589,71,3,459.24,3,4,2,Loyal
3108,16591,69,1,213.5,3,2,1,Normal
3109,16592,4,16,4113.68,5,5,5,Champion
3110,16593,51,3,330.03,3,4,2,Loyal
3111,16594,75,1,181.08999999999997,2,2,1,Normal
3112,16595,61,1,360.15999999999997,3,2,2,Normal
3113,16596,16,2,250.14999999999998,4,3,1,Loyal
3114,16597,4,1,90.04,5,2,1,New customer
3115,16598,286,1,145.04999999999998,1,2,1,Normal
3116,16600,4,6,813.5199999999999,5,5,3,Loyal
3117,16601,41,1,244.79999999999995,3,2,1,Normal
3118,16602,36,1,528.08,3,2,3,Normal
3119,16603,75,2,482.47,2,3,2,Normal
3120,16607,18,14,3347.71,4,5,5,Champion
3121,16609,15,7,5493.459999999999,4,5,5,Champion
3122,16610,219,1,75.66,1,2,1,Normal
3123,16611,186,1,129.49,1,2,1,Normal
3124,16612,33,4,1187.66,4,4,4,Champion
3125,16613,70,1,618.5899999999999,3,2,3,Normal
3126,16614,183,1,506.19,1,2,3,Normal
3127,16616,15,2,500.41999999999996,4,3,3,Loyal
3128,16617,236,1,151.85,1,2,1,Normal
3129,16618,31,5,2647.59,4,4,5,Champion
3130,16619,264,1,226.20999999999998,1,2,1,Normal
3131,16620,4,2,178.96,5,3,1,Loyal
3132,16621,52,4,813.48,3,4,3,Loyal
3133,16623,246,1,129.45000000000002,1,2,1,Normal
3134,16624,81,2,810.5699999999999,2,3,3,Normal
3135,16625,275,1,333.08,1,2,2,Normal
3136,16626,1,17,4413.1,5,5,5,Champion
3137,16627,79,1,322.8,2,2,2,Normal
3138,16628,30,5,2188.0499999999997,4,4,5,Champion
3139,16629,74,2,417.73,2,3,2,Normal
3140,16633,17,6,2883.0999999999995,4,5,5,Champion
3141,16634,223,2,217.9,1,3,1,Normal
3142,16637,32,4,1154.4700000000005,4,4,4,Champion
3143,16638,23,10,1680.72,4,5,4,Champion
3144,16639,31,3,1257.5100000000002,4,4,4,Champion
3145,16641,106,1,231.09999999999997,2,2,1,Normal
3146,16642,5,2,688.33,5,3,3,Loyal
3147,16643,246,1,487.51,1,2,2,Normal
3148,16644,178,2,833.78,2,3,3,Normal
3149,16647,170,2,214.06,2,3,1,Normal
3150,16648,43,1,290.66,3,2,2,Normal
3151,16650,72,1,518.42,3,2,3,Normal
3152,16652,59,7,6773.969999999998,3,5,5,Loyal
3153,16653,16,2,1212.6600000000003,4,3,4,Loyal
3154,16654,141,4,601.2699999999999,2,4,3,Normal
3155,16655,18,6,3794.5199999999995,4,5,5,Champion
3156,16656,22,15,8625.8,4,5,5,Champion
3157,16657,10,4,933.62,5,4,3,Loyal
3158,16658,368,1,123.24,1,2,1,Normal
3159,16659,189,1,39.12,1,2,1,Normal
3160,16660,16,4,1267.65,4,4,4,Champion
3161,16665,362,1,135.39999999999998,1,2,1,Normal
3162,16666,19,1,118.97999999999999,4,2,1,New customer
3163,16667,68,2,570.13,3,3,3,Loyal
3164,16668,15,6,306.72,4,5,2,Loyal
3165,16669,24,3,1374.8700000000001,4,4,4,Champion
3166,16670,17,11,4095.9,4,5,5,Champion
3167,16671,28,3,1692.27,4,4,4,Champion
3168,16672,2,20,8134.94,5,5,5,Champion
3169,16674,55,2,319.61,3,3,2,Loyal
3170,16676,34,4,1592.1200000000001,3,4,4,Loyal
3171,16678,3,12,3109.99,5,5,5,Champion
3172,16679,366,1,129.75,1,2,1,Normal
3173,16680,43,1,183.7,3,2,1,Normal
3174,16681,73,6,1770.3400000000001,2,5,4,At risk
3175,16682,5,5,1028.0,5,4,4,Champion
3176,16684,4,28,66653.56000000001,5,5,5,Champion
3177,16685,61,2,324.24,3,3,2,Loyal
3178,16686,47,7,3062.83,3,5,5,Loyal
3179,16688,1,4,1260.8599999999997,5,4,4,Champion
3180,16689,76,2,422.59999999999997,2,3,2,Normal
3181,16690,72,2,225.57999999999996,3,3,1,Loyal
3182,16692,256,2,1276.0,1,3,4,At risk
3183,16693,69,2,482.01,3,3,2,Loyal
3184,16696,135,4,657.9000000000001,2,4,3,Normal
3185,16697,241,1,112.75,1,2,1,Normal
3186,16698,227,2,1998.0,1,3,4,At risk
3187,16700,9,13,5076.55,5,5,5,Champion
3188,16701,9,13,5398.3,5,5,5,Champion
3189,16705,1,20,14034.990000000002,5,5,5,Champion
3190,16706,37,3,531.35,3,4,3,Loyal
3191,16708,46,1,656.63,3,2,3,Normal
3192,16709,85,5,3029.8700000000003,2,4,5,At risk
3193,16710,19,10,2483.04,4,5,5,Champion
3194,16711,3,5,1651.0299999999997,5,4,4,Champion
3195,16712,9,11,3645.4300000000003,5,5,5,Champion
3196,16713,19,15,6923.13,4,5,5,Champion
3197,16714,219,3,1161.53,1,4,4,At risk
3198,16715,78,1,301.71999999999997,2,2,2,Normal
3199,16716,267,2,901.2,1,3,3,Normal
3200,16717,24,6,3858.38,4,5,5,Champion
3201,16718,369,1,623.7500000000001,1,2,3,Normal
3202,16719,15,7,1790.42,4,5,4,Champion
3203,16720,26,1,155.23999999999998,4,2,1,New customer
3204,16721,262,1,292.46999999999997,1,2,2,Normal
3205,16722,17,13,4730.8099999999995,4,5,5,Champion
3206,16723,91,2,589.1500000000001,2,3,3,Normal
3207,16725,302,7,781.0200000000002,1,5,3,Normal
3208,16726,26,5,1382.0200000000002,4,4,4,Champion
3209,16727,364,1,272.82,1,2,2,Normal
3210,16728,46,4,1054.67,3,4,4,Loyal
3211,16729,38,21,7239.92,3,5,5,Loyal
3212,16730,52,3,743.11,3,4,3,Loyal
3213,16732,32,1,603.75,4,2,3,New customer
3214,16734,52,3,650.51,3,4,3,Loyal
3215,16735,79,5,2300.56,2,4,5,At risk
3216,16737,53,1,417.59999999999997,3,2,2,Normal
3217,16738,298,1,3.75,1,2,1,Normal
3218,16739,177,1,323.0,2,2,2,Normal
3219,16742,47,1,464.9,3,2,2,Normal
3220,16743,29,7,2238.09,4,5,5,Champion
3221,16744,11,7,1304.7600000000002,5,5,4,Champion
3222,16745,87,17,7194.300000000001,2,5,5,At risk
3223,16746,5,18,6697.66,5,5,5,Champion
3224,16747,38,2,836.06,3,3,3,Loyal
3225,16748,18,5,1515.9,4,4,4,Champion
3226,16750,45,5,623.9300000000001,3,4,3,Loyal
3227,16751,31,1,1764.7200000000003,4,2,4,New customer
3228,16752,373,1,207.5,1,2,1,Normal
3229,16753,58,1,223.92000000000002,3,2,1,Normal
3230,16754,372,1,2002.4,1,2,4,At risk
3231,16755,114,3,1496.83,2,4,4,At risk
